OBJECTID,municipality,scenario,period,cdd,csdi,cwd,fd,prcptot,r10mm,r20mm,r95p,r95ptot,r99p,r99ptot,rx1day,rx5day,sdii,tn10p,tn90p,tnlt2,tnn,tnx,tx10p,tx90p,txd_tnd,txge30,txgt50p,txn,txx,wsdi
149.0,Beaufort West,ssp245,near-term_2021-2040,1.7570151,0.24604544,-0.0054018786,-2.7483942293750903,-5.556254,-0.10385945925419615,0.06713184476342375,2.7529433,1.7163906,1.7818135,0.8960455,0.6983721,-0.08171666,0.09666009766147807,0.03258835,9.645563,-6.258101348412352,0.40030718,0.7069291,0.81930506,9.208564,1.2958194,13.829773,6.325597,0.5674192,0.7342495,6.713697
149.0,Beaufort West,ssp370,far-term_2081-2100,14.136494,-1.2131007,-0.22242342,-8.956106519742882,-29.173426,-0.5408331434647222,0.10736310473152577,1.6695621,3.5414565,3.0987616,2.251983,0.74177915,-0.48853523,0.19799486524912563,-7.3363905,38.482624,-21.609144475053572,2.0917199,2.857748,-5.901907,30.661736,10.092427,65.0061,24.529282,2.8124301,3.8133962,45.33023
149.0,Beaufort West,ssp370,mid-term_2041-2060,5.1884866,-0.75720835,-0.068914644,-5.806359044995408,-5.0286183,0.03021948811422486,0.16430090377458798,5.2302566,2.6745214,2.78226,1.2900615,0.82445693,0.5909139,0.15932289894354018,-3.2066054,18.487885,-12.595928986838075,0.8023259,0.91757053,-1.4921179,15.2530575,2.9316523,27.838928,12.242008,1.2720987,1.6879374,14.287976
149.0,Beaufort West,ssp370,near-term_2021-2040,1.7463813,-0.29895923,0.085551046,-3.1827058463422095,-0.2266032,0.1259930128351179,0.20744284954811273,6.0120773,2.5723991,3.5447118,1.4853768,1.1243587,2.1678243,0.159302810524391,-0.46596673,10.353562,-6.225558616467708,0.26667282,0.11937223,1.1702902,8.77828,1.2056421,12.8850565,5.7532063,0.52017516,0.7715352,6.2936153
149.0,Beaufort West,ssp585,far-term_2081-2100,17.401848,-1.2108126,-0.3433203,-9.838360881542698,-36.69206,-0.6701906280853649,0.14018379281537174,0.041885898,3.986773,2.636469,2.5497193,0.16524182,-0.66218424,0.17252646414949474,-8.232602,46.591488,-24.417286501377408,2.933798,4.3425155,-7.314564,38.1816,14.548235,84.37658,30.090528,3.5853562,4.7210035,67.49999
149.0,Beaufort West,ssp585,mid-term_2041-2060,5.1627383,-0.8765332,-0.08646616,-6.220012324198926,-13.098033,-0.13995974785448462,0.17669172932330826,3.940476,2.8686097,3.1068022,1.623514,0.7958875,1.2918077,0.14496569812993546,-3.9131038,20.816898,-14.179367841090333,1.2036425,1.9607424,-2.571185,18.151802,4.129386,35.998894,14.858206,1.4000874,2.2031584,19.127838
149.0,Beaufort West,ssp585,near-term_2021-2040,1.9358993,-0.09196745,0.11461616,-3.429559953603015,0.077075146,0.17959292169818505,0.1677451203766993,4.8770547,2.169862,2.4550025,1.078566,0.9014295,0.9633302,0.13890659824219181,-0.54401636,11.006247,-7.656890677105987,0.53423035,0.8771758,0.37725186,10.126986,1.6517653,16.353643,7.3793087,0.7367849,0.89527375,7.508863
150.0,Joe Morolong,ssp126,far-term_2081-2100,5.47723,-0.40786654,-0.23580149,-4.689560117302053,-21.306562,-0.7201616945589777,0.058336971460910374,2.2422793,2.1806693,1.2731179,0.88056386,0.058751505,1.0134532,0.09829152073071071,-1.8427148,17.477108,-8.649259530791788,0.34345186,0.7752753,-1.1317477,22.137016,2.93523,30.909145,16.536757,1.094063,1.7535634,47.21026
150.0,Joe Morolong,ssp126,mid-term_2041-2060,7.723521,-0.06697952,-0.059269197,-4.554237536656892,-2.0981293,-0.043871371978332394,0.18503051984800722,7.635068,2.4417424,5.1943593,1.6533985,0.7978382,3.531866,0.23478821453230767,-1.6975358,15.880831,-8.706759530791786,0.36179256,0.63801587,-0.5863435,19.118557,2.0954719,25.812454,14.651917,1.0650777,1.5277289,38.899223
150.0,Joe Morolong,ssp126,near-term_2021-2040,5.0994887,0.40939158,0.0326661,-3.001495601173021,-5.859354,-0.393710081655752,0.09704664888026525,4.609365,1.7241104,1.6516954,0.4969564,0.07992135,1.728027,0.10467757619442253,-0.40146932,12.402131,-5.180146627565982,-0.056642257,0.30869102,0.53705,14.328925,1.378859,18.588987,10.752915,0.52258366,1.0819713,26.914928
150.0,Joe Morolong,ssp245,far-term_2081-2100,12.524848,-1.6852639,-0.1643383,-8.14765395894428,-12.066766,-0.476889805158056,0.18271485164524215,7.9893823,3.188427,6.056634,2.0750337,0.727994,1.368199,0.23962735410399336,-5.7806563,33.222397,-16.67074780058651,1.9668381,2.8488796,-4.268027,38.11169,8.752284,59.19286,26.596094,2.290237,3.2169287,100.53503
150.0,Joe Morolong,ssp245,mid-term_2041-2060,8.306495,-0.89156896,-0.35903868,-6.1183284457477995,-16.437159,-0.6182876546204216,0.09892068881882127,5.173737,2.6891818,2.8705926,1.2540674,0.47090772,1.3111697,0.1684404339906378,-3.3747377,21.48417,-12.22390029325513,1.2105292,1.6309792,-2.0999053,25.497765,4.1539397,37.54407,19.131645,1.4709154,2.0195808,56.576145
150.0,Joe Morolong,ssp245,near-term_2021-2040,7.0321484,0.6953813,-0.10055965,-3.694405000771724,-6.662709,-0.3397584687525257,0.12244987468671686,6.3477917,2.5529397,3.2265291,1.243935,0.8654054,3.5212839,0.1853813571426684,-0.37892994,12.879705,-7.230031640685289,0.5558048,0.97102445,0.3255751,14.875282,1.6729184,20.067753,11.179447,0.646742,1.0632453,27.85348
150.0,Joe Morolong,ssp370,far-term_2081-2100,24.436743,-2.1377323,-0.35145938,-9.991137178233952,-25.144491,-0.9796184008408111,0.07545072358315162,7.1740294,3.8275614,6.436028,2.671972,1.0997379,1.9994686,0.26653052567819946,-8.001451,50.428356,-21.45265558813946,2.693316,3.6437507,-6.606744,54.003513,16.339334,91.52945,34.64299,3.6185708,4.920486,169.53253
150.0,Joe Morolong,ssp370,mid-term_2041-2060,9.211523,-1.1914957,-0.042461026,-6.628502769631802,-3.5276327,-0.2797881801277385,0.225705392513542,8.642283,2.76256,4.43399,1.317957,0.7593213,2.5544364,0.1987833555514504,-4.1191783,23.913193,-13.082225480612578,0.7390382,1.2968184,-2.4472833,27.094633,4.414244,40.14199,20.337437,1.4865216,2.1307294,61.46488
150.0,Joe Morolong,ssp370,near-term_2021-2040,5.263562,-0.3847752,0.08903313,-3.6727680026067127,-3.390237,-0.17842994583232266,0.1493047133963943,5.675579,1.7423177,2.1708138,0.4975458,0.23153952,3.4149811,0.17331387371554258,-0.8800618,13.184118,-6.399877810361679,0.20909475,0.3349581,0.47933784,15.11232,1.5605705,19.615114,11.227713,0.59844536,1.1460737,27.835938
150.0,Joe Morolong,ssp585,far-term_2081-2100,29.7472,-2.2574046,-0.48108172,-10.848313782991204,-26.839272,-0.9013905732072108,0.19285310049316848,8.500214,4.6783237,7.0738025,3.0087917,1.1908804,4.1459723,0.37679314407693226,-8.887311,60.51011,-24.022067448680353,4.234361,5.6441603,-7.809182,62.999443,20.775055,112.86673,38.69146,4.5236435,6.081426,212.10103
150.0,Joe Morolong,ssp585,mid-term_2041-2060,13.4015,-1.4054561,-0.23784055,-7.342240314863404,-9.385029,-0.28318780823025247,0.2771848977281915,10.07129,3.6825206,6.3824425,2.1884859,1.1891531,3.1453922,0.35816207641787806,-4.7821574,28.787426,-14.77142691773422,1.6272709,2.3323514,-3.2566006,32.119465,6.764593,49.353977,23.12376,1.9033116,2.6236885,80.36516
150.0,Joe Morolong,ssp585,near-term_2021-2040,4.3285394,0.07980009,-0.23254114,-4.4176879148016654,-7.468362,-0.2686716791979946,0.06205432937181668,2.9942155,1.5189148,0.69048816,0.4398529,-0.2503461,0.71236604,0.10057294080682981,-1.2806557,15.1893635,-8.32552477234141,0.7818919,1.1802334,0.007473761,17.306652,2.3987885,22.671415,12.839944,0.9412357,1.2517842,32.869003
151.0,Ga-Segonyana,ssp126,far-term_2081-2100,6.9866676,-0.53109854,-0.38789812,-6.765909090909091,-30.749222,-1.1679051796157058,-0.10019214703425246,0.65759534,1.7619547,-0.03990364,0.5123727,-0.92154694,-0.09413401,0.05014892943616959,-1.7980118,16.923008,-11.25727272727273,0.3364257,0.72404003,-1.2031039,21.1432,2.848836,33.94398,15.62127,1.0622636,1.7591597,44.418964
151.0,Ga-Segonyana,ssp126,mid-term_2041-2060,6.9966636,-0.24984853,-0.1566484,-6.557992424242426,-4.572098,-0.1799885129490392,0.13439118629908062,7.424366,1.9709705,5.0701547,1.3298604,0.41329893,3.217842,0.26304169290673673,-1.6807909,15.476994,-10.827272727272728,0.33796254,0.574529,-0.6698758,18.147045,2.0755024,27.540642,13.703033,1.0763478,1.5455621,36.755367
151.0,Ga-Segonyana,ssp126,near-term_2021-2040,8.119168,0.25140145,-0.01789856,-4.270075757575761,-9.221614,-0.7149885129490382,-0.01519214703425257,4.5839653,1.5178022,2.3773363,0.6647384,-0.4168733,0.761893,0.08842241543930474,-0.37992525,12.023845,-6.643106060606063,0.0133264065,0.2103653,0.51823074,13.537495,1.3717524,20.279814,9.839631,0.5301334,1.042893,25.300543
151.0,Ga-Segonyana,ssp245,far-term_2081-2100,14.211902,-1.7306819,-0.06232341,-11.735227272727274,-20.8509,-0.8866750208855466,0.07710944026733506,6.082865,2.4980056,5.954581,1.7544385,0.5006771,0.84991455,0.24106705755709848,-5.7228384,32.380646,-21.451136363636365,1.8784637,2.8556564,-4.317563,36.04851,8.492005,60.229565,25.39626,2.2650898,3.1928756,92.370735
151.0,Ga-Segonyana,ssp245,mid-term_2041-2060,11.0,-0.9757576,-0.45676747,-8.712121212121215,-25.085999,-1.053738512949038,-0.01019214703425216,4.0766664,2.2570364,2.557271,1.0688765,-0.026301065,0.457606,0.15246162637237562,-3.3441186,20.795544,-15.540909090909095,1.1158352,1.6010784,-2.1949334,24.235464,4.003608,40.06322,18.065811,1.4773463,2.0589592,52.64946
151.0,Ga-Segonyana,ssp245,near-term_2021-2040,9.2075,0.5719697,-0.10623153,-5.4062599681020735,-12.763906,-0.7037385129490392,0.0014745196324143321,5.9107347,2.1798494,3.9470084,1.2262925,0.33356667,3.0554745,0.17459915353792255,-0.3463529,12.271797,-9.197946570972888,0.51303166,0.9062478,0.25171757,14.113661,1.6777534,21.409372,10.343077,0.5918887,1.0724754,25.986824
151.0,Ga-Segonyana,ssp370,far-term_2081-2100,27.769743,-2.101978,-0.39072767,-14.649242424242425,-35.108738,-1.475229741019213,-0.06589390142021696,6.023618,3.1384404,6.715058,2.3009338,0.22525978,0.85153073,0.30392798710721314,-7.9240108,49.45093,-28.150420875420878,2.5608056,3.5985346,-6.6570964,51.537407,15.643465,93.69545,33.635338,3.6014388,4.88683,157.6359
151.0,Ga-Segonyana,ssp370,mid-term_2041-2060,11.464038,-1.2422558,-0.07449969,-9.308964646464647,-5.410507,-0.5383876357560569,0.1595446950710108,9.866478,2.6329784,5.0108004,1.3191909,0.54998654,3.1868618,0.22953955535445938,-4.058505,23.012651,-16.429587542087546,0.73274595,1.2416033,-2.482156,25.79059,4.235132,42.202866,19.294308,1.525592,2.1256306,57.309975
151.0,Ga-Segonyana,ssp370,near-term_2021-2040,7.5464935,-0.34827432,0.07900969,-4.759427609427611,-5.0138955,-0.2782999164578106,0.13673767752715169,4.7000694,1.181805,1.2392191,0.1942447,-0.17848842,2.766772,0.15358765422340825,-0.7624987,12.621694,-7.640698653198658,0.21946533,0.24475479,0.38935184,14.406071,1.5161506,22.260733,10.428055,0.6183262,1.1561604,25.936827
151.0,Ga-Segonyana,ssp585,far-term_2081-2100,33.8754,-2.2045455,-0.58137065,-16.14469696969697,-40.358994,-1.4541353383458653,0.023934837092731625,5.850628,3.8368385,5.9661574,2.4063997,0.7172006,3.7325757,0.3705328000145509,-8.815737,59.200493,-31.92651515151515,4.0414047,5.6348777,-7.869365,60.650043,20.2627,117.766624,37.89804,4.4663863,6.1622176,199.93161
151.0,Ga-Segonyana,ssp585,mid-term_2041-2060,16.21032,-1.4265351,-0.2742277,-10.43744019138756,-13.803243,-0.46524644945697496,0.25210944026733517,11.351481,3.3915455,7.5733337,2.0711048,0.6944968,3.0607045,0.3763318554693928,-4.7879853,27.825146,-18.707376395534293,1.4982919,2.3496342,-3.3348825,30.399834,6.5936604,50.451214,21.947119,1.8369341,2.6600354,74.80739
151.0,Ga-Segonyana,ssp585,near-term_2021-2040,5.6603203,-0.2710528,-0.15438621,-6.102511961722489,-11.510574,-0.5426274018379287,0.012426900584795083,0.9929784,0.9827919,0.052151997,0.27618957,-0.86344975,0.14248912,0.08219281734725732,-1.2875961,14.616159,-10.51610845295056,0.7473553,1.1199757,-0.048356693,16.520454,2.3207736,25.291252,11.9702425,0.92301625,1.2880669,30.942314
152.0,Umzumbe,ssp126,far-term_2081-2100,0.40054703,-1.1268185,0.09177494,-0.009090909090909092,-4.9679565,-0.5087218045112785,-0.004367167919800075,3.8596191,0.45473957,6.959812,0.7425356,0.93507004,2.1143875,-0.0030378717567023372,-3.8180614,30.664896,-0.05863636363636363,0.51533127,1.6641903,1.1404295,16.8191,4.1564717,19.400648,10.438023,0.05549431,1.976738,9.711655
152.0,Umzumbe,ssp126,mid-term_2041-2060,-0.44945335,-1.0793185,0.06427479,-0.009090909090909092,-4.458618,-0.5737218045112762,-0.09936716791979983,1.6201782,0.19500732,0.48501205,0.05512476,-0.18411636,-0.5479355,-0.02635899556525967,-3.8895836,29.789381,-0.02613636363636363,0.49697685,1.6636276,1.2124968,16.020988,3.791471,18.355646,9.6635895,-0.06857777,1.9541283,8.001128
152.0,Umzumbe,ssp126,near-term_2021-2040,-0.25195312,-0.77431846,0.25427437,-0.009090909090909092,9.299805,0.11127819548873319,-0.11936716791980029,0.78125,-0.056459427,3.6306877,0.3376336,0.72774124,2.221405,0.013941419937773425,-2.3855696,24.482973,-0.028636363636363633,0.16812754,1.3115273,2.947503,12.994084,2.6689715,13.413145,6.574379,-0.35204697,1.5815811,6.0300746
152.0,Umzumbe,ssp245,far-term_2081-2100,-0.7843342,-1.8090912,0.5307026,-0.009090909090909092,12.459106,0.00175438596491162,0.13646616541353307,9.267288,0.6759844,5.9151382,0.52027655,0.74819946,1.1469955,0.05115657440416488,-6.362829,36.810623,-0.061363636363636356,1.5584254,1.9386749,-4.75588,24.568935,6.1734447,30.712671,20.52998,1.6586962,2.0555916,20.968296
152.0,Umzumbe,ssp245,mid-term_2041-2060,-0.85814667,-1.4181821,-0.14072609,-0.009090909090909092,-4.473877,-0.3887218045112739,-0.14686716791980103,2.928711,0.33544922,5.8583984,0.6037946,1.0981293,1.2673798,0.017196329748832007,-3.912047,23.339476,-0.054545454545454536,0.9848032,1.1975441,-2.128931,16.583221,2.7885165,16.522005,13.353252,1.0888376,1.2827911,10.139724
152.0,Umzumbe,ssp245,near-term_2021-2040,-0.58945656,-0.43421102,0.049271584,-0.009090909090909092,-9.246094,-0.9337218045112721,-0.06936716791979958,2.243515,0.37545872,7.248268,0.79607964,0.85414886,-0.17547607,0.0016467553607260044,-0.80876255,13.041931,-0.0409090909090909,0.4329052,0.66272354,0.2631569,10.046641,1.0702152,6.8758354,7.4978294,0.55845356,0.6702347,3.9867167
152.0,Umzumbe,ssp370,far-term_2081-2100,-0.3345852,-1.9901519,0.406641,-0.009090909090909092,-10.215027,-1.2097744360902212,0.30313283208020003,15.293304,1.5813036,10.502075,1.0704007,2.266739,2.1740036,0.010459746030242911,-8.583634,61.39805,-0.06363636363636363,2.4080906,3.7535477,-5.3750734,35.54169,15.970082,68.93285,25.471928,1.6328897,4.254265,44.28972
152.0,Umzumbe,ssp370,mid-term_2041-2060,0.13383484,-1.6290407,-0.1275692,-0.009090909090909092,-13.092407,-1.0571428571428534,0.02681704260651596,6.9507294,0.8942499,9.646717,1.057343,1.4344177,0.94192505,0.003295678251144629,-5.4898763,37.43376,-0.0553030303030303,0.9141054,2.1353474,-0.44943523,20.388584,5.817304,25.98842,13.431957,0.27481842,2.339466,13.089726
152.0,Umzumbe,ssp370,near-term_2021-2040,0.8864651,-0.9095963,0.07769394,-0.009090909090909092,-10.723267,-0.8281954887217999,-0.015288220551379794,2.831009,0.43826008,2.6628113,0.3207097,0.8223877,1.343277,0.0019132686922063158,-2.7188888,25.155558,-0.060858585858585855,0.35085297,1.4097252,2.5558615,13.525428,2.864527,14.321754,7.1123314,-0.25500202,1.6230469,5.9925017
152.0,Umzumbe,ssp585,far-term_2081-2100,-0.8200493,-1.9795458,0.7640343,-0.009090909090909092,17.124634,0.06365914786967863,0.5150375939849612,23.763947,2.0811434,17.184963,1.6367812,2.7552338,4.69487,0.0819547202439379,-9.165619,64.01561,-0.06363636363636363,3.3134804,3.8234406,-7.985282,42.794495,18.933971,85.978836,32.661472,3.1236715,4.0875816,70.45163
152.0,Umzumbe,ssp585,mid-term_2041-2060,-0.41528893,-1.7295458,0.44736767,-0.009090909090909092,6.8360596,-0.0030075187969913486,0.12218045112781883,5.8192596,0.43196583,5.6620827,0.53149843,0.48368073,1.1259308,0.03164552819392785,-5.5655932,31.788416,-0.05909090909090908,1.3646708,1.7229767,-3.5348053,21.240047,5.005981,24.477034,17.211338,1.377698,1.761364,15.623059
152.0,Umzumbe,ssp585,near-term_2021-2040,-0.7748127,-0.76818216,-0.08120346,-0.009090909090909092,-3.052063,-0.26967418546364996,0.06265664160401041,5.1985016,0.5413103,4.3317146,0.4305315,0.028144836,2.5741272,0.037437760591685354,-1.8154745,15.693117,-0.05227272727272726,0.6091709,0.78446007,-0.24956417,11.650346,1.4156699,8.690191,8.848099,0.63486385,0.8509903,4.6802006
153.0,Big Five Hlabisa,ssp126,far-term_2081-2100,1.0590999,-0.94345444,-0.31269893,0.0,-17.430994,-1.0143471177944847,-0.024847117794486274,3.4936767,0.67372245,3.488086,0.45094642,0.9989449,2.0886931,0.018556039240857025,-3.613681,29.873455,-0.004545454545454545,0.48100662,1.8401684,1.453769,16.919514,4.519997,43.488125,10.582221,-0.15247193,2.4481132,14.243084
153.0,Big Five Hlabisa,ssp126,mid-term_2041-2060,1.1890984,-1.0294546,-0.00019855499,0.0,-5.440259,-0.6233471177944843,0.12215288220551308,10.230237,1.1399982,8.192895,0.8815186,1.9114761,4.3886857,0.06455983158032766,-3.5302608,28.942226,-0.004045454545454545,0.52051973,1.7747914,1.5739233,15.87881,4.198998,39.76713,9.798887,-0.2520687,2.4935875,11.398346
153.0,Big Five Hlabisa,ssp126,near-term_2021-2040,0.95159876,-0.41945454,-0.06619854,0.0,8.283228,-0.2288471177944814,-0.011347117794486295,9.274862,0.897616,7.541022,0.79179054,1.643171,4.5296755,0.09753545529519822,-2.105957,23.94471,-0.004545454545454545,0.18011007,1.4657123,3.5299664,12.999038,3.0434978,28.76112,6.440329,-0.5385971,1.9534118,8.71203
153.0,Big Five Hlabisa,ssp245,far-term_2081-2100,1.8000495,-1.7627271,-0.14443645,0.0,-10.20846,-0.38313283208019583,0.2863909774436085,15.594147,1.8223438,9.502713,1.0507064,2.2606819,3.3711486,0.1378367422116046,-6.5250897,36.455284,-0.004545454545454545,1.8763916,1.8852348,-5.5776005,24.29511,6.25878,79.22348,22.446442,1.6553539,2.122519,27.65584
153.0,Big Five Hlabisa,ssp245,mid-term_2041-2060,0.68862265,-1.3704545,-0.3744362,0.0,-16.192663,-0.6259899749373439,0.04210526315789469,8.885144,1.2422287,7.5014734,0.8806789,2.0650468,4.1622148,0.06371631070300605,-3.954031,22.879719,-0.004545454545454545,1.1254814,1.1280113,-2.9271379,16.3594,2.8422248,50.05594,14.746852,1.0099922,1.3574501,13.504135
153.0,Big Five Hlabisa,ssp245,near-term_2021-2040,0.79909706,-0.35976076,-0.028198052,0.0,-15.745813,-0.9633471177944856,0.01265288220551355,4.034543,0.7335377,3.0620847,0.4238041,1.4271065,1.1320938,0.02139297335356698,-0.9271156,12.866141,-0.0036363636363636364,0.5729578,0.5990723,-0.33239213,9.948232,1.1328654,26.820967,8.224884,0.49984473,0.63463134,5.5892982
153.0,Big Five Hlabisa,ssp370,far-term_2081-2100,2.7533088,-2.03601,-0.06498776,0.0,-28.425793,-1.0283208020050096,0.40536340852130337,19.104214,2.4485767,10.511533,1.2478931,2.481762,4.893611,0.14581640510833171,-8.673295,61.473225,-0.004545454545454545,2.6823914,3.9913878,-5.7365155,36.040638,15.761164,113.64079,27.132225,1.4565144,5.0292487,56.18414
153.0,Big Five Hlabisa,ssp370,mid-term_2041-2060,1.5033085,-1.5571212,-0.40867233,0.0,-25.67633,-1.3741102756892225,0.08588972431077657,9.2619505,1.4361433,8.730143,1.0686336,2.2685418,4.054962,0.09357040644687534,-5.5440054,36.96863,-0.004545454545454545,1.1078212,2.2150815,-0.5183996,20.233923,6.1194973,56.291348,13.957613,0.1196785,2.9850616,18.24358
153.0,Big Five Hlabisa,ssp370,near-term_2021-2040,1.8101501,-0.6865656,0.037117578,0.0,-18.818115,-0.9993734335839605,0.0932581453634084,6.8194184,1.0029194,4.3430495,0.5344353,0.49751815,2.8202758,0.028855637281666624,-2.3257818,24.869354,-0.004545454545454545,0.44272146,1.5318668,2.9754024,13.7516365,3.2856088,31.78968,7.3530664,-0.4518074,2.0144157,9.458024
153.0,Big Five Hlabisa,ssp585,far-term_2081-2100,2.7014804,-2.0440907,-0.1468172,0.0,-16.272034,-0.5431328320801981,0.8221052631578942,34.34519,3.878418,21.131935,2.305894,4.4004946,8.449773,0.24145012183806838,-9.188928,64.15896,-0.004545454545454545,3.7223973,3.7465882,-8.523511,44.491096,18.260862,143.51822,35.299084,3.114339,4.4401045,90.581276
153.0,Big Five Hlabisa,ssp585,mid-term_2041-2060,1.1048126,-1.6413636,0.19270687,0.0,-8.445386,-0.22694235588972161,0.30543859649122834,11.62919,1.3384997,7.6235323,0.8583716,2.11233,4.460359,0.10807428613198536,-5.687173,31.320793,-0.004090909090909091,1.6230533,1.5835388,-4.317707,20.870455,4.848708,66.522835,18.92978,1.3515923,1.8064239,20.036993
153.0,Big Five Hlabisa,ssp585,near-term_2021-2040,0.7524303,-0.6919857,-0.22348519,0.0,-9.417712,-0.6183709273182956,0.08305764411027602,8.021518,1.0158203,6.8518157,0.77214575,1.7149391,3.763391,0.0579917154324928,-1.7539313,15.051409,-0.0018181818181818177,0.73682135,0.69658774,-0.7936653,11.083612,1.5057416,30.46776,9.244073,0.60161895,0.72982484,6.613183
154.0,Richmond,ssp126,far-term_2081-2100,0.432127,-0.9487502,-0.15512228,-0.4707954545454543,5.4032288,-0.26546365914787096,0.2848496240601517,9.803478,0.98707485,5.5840282,0.5864917,0.89793587,1.5018959,0.05728614320583736,-3.1493433,24.030083,-2.4402272727272716,0.49892902,1.0753078,-0.032887936,14.75058,2.7497668,18.9006,10.694609,0.5258961,1.592598,9.273809
154.0,Richmond,ssp126,mid-term_2041-2060,-0.4766245,-0.7437502,0.09487772,-0.5357954545454543,6.262329,-0.01421365914786854,0.08734962406015057,5.187874,0.44734764,0.3649025,-0.0025174618,-0.12797165,-0.028213501,0.029593226773689363,-3.1821995,23.214413,-2.5539772727272716,0.5265686,1.0678453,0.054027557,13.858105,2.558517,17.661846,9.886932,0.3548479,1.5631828,7.067231
154.0,Richmond,ssp126,near-term_2021-2040,-0.604125,-0.36125016,0.32737827,-0.3020454545454544,15.261688,0.06953634085213167,0.08484962406015195,4.8434944,0.30965996,2.5841427,0.22291017,0.3495903,1.4536552,0.05269002964867564,-1.5824113,18.251598,-1.632727272727272,0.1621486,0.71685505,1.7787957,10.925058,1.6672668,12.056848,6.5457363,0.11152935,1.140955,5.326441
154.0,Richmond,ssp245,far-term_2081-2100,-0.91347027,-1.680682,0.4213667,-0.7318181818181816,23.743591,0.4419172932330824,0.4648496240601514,14.975567,1.2046366,7.3934135,0.69030344,1.0375652,1.5105972,0.08767236437779058,-5.8631277,34.242477,-3.824999999999999,1.5831099,2.0349407,-4.4986477,23.328007,5.3357654,36.123623,20.05802,1.7563577,2.2455559,21.141354
154.0,Richmond,ssp245,mid-term_2041-2060,-0.43370914,-1.0909092,-0.07030058,-0.5999999999999999,4.5070496,-0.20570175438596472,0.19937343358396098,8.142384,0.81618404,4.2565937,0.44129574,0.8636322,1.3085861,0.06663509203113716,-3.45597,21.510597,-2.8272727272727267,1.0121633,1.2486753,-1.9396372,15.756866,2.455562,19.981281,13.036808,1.1526108,1.4035645,10.590916
154.0,Richmond,ssp245,near-term_2021-2040,-0.26537418,0.06955719,0.07237768,-0.3374999999999998,-3.4986572,-0.8079636591478643,0.18609962406015135,7.6604614,0.92608356,5.1682167,0.6069938,0.8162041,-0.654953,0.03773088232865529,-0.396461,11.93482,-1.6303827751196163,0.42802042,0.6377163,0.46975756,9.4949255,0.9738105,8.426915,7.1444473,0.5574837,0.71645546,4.4481826
154.0,Richmond,ssp370,far-term_2081-2100,-0.38458443,-1.9666668,0.46823215,-0.9614898989898988,0.9555664,-0.7262531328320776,0.7056390977443618,22.814693,2.3954587,12.551205,1.3531586,2.3410435,2.8566208,0.09572575876706813,-8.478712,57.315025,-4.965782828282828,2.7572377,3.3895235,-5.802788,33.941116,13.694073,70.75616,25.798006,2.1721811,4.107006,43.972862
154.0,Richmond,ssp370,mid-term_2041-2060,0.77857304,-1.4250002,-0.23834658,-0.7420454545454543,-6.038971,-0.6407268170426068,0.30958646616541396,11.151684,1.3637538,8.378117,0.9841529,1.6383972,2.1329956,0.07355200025196051,-5.188667,32.159096,-3.672727272727272,1.0756302,1.6737137,-1.2286448,18.136848,4.2968497,25.883932,13.64476,0.74995947,2.0447578,12.4992485
154.0,Richmond,ssp370,near-term_2021-2040,1.3969936,-0.7958335,0.06033802,-0.5434343434343433,-6.8441467,-0.663095238095238,0.2582706766917304,7.7007484,0.958539,2.9333591,0.35094345,0.33826256,0.57092285,0.05479045099961288,-2.3484776,20.178944,-2.35050505050505,0.44456774,0.8944416,1.3745255,11.402777,1.9329612,13.1950445,7.157669,0.21766186,1.2230797,5.6895266
154.0,Richmond,ssp585,far-term_2081-2100,-1.452755,-1.9238638,0.65469885,-0.9545454545454544,28.867218,0.8014411027568933,0.9279448621553892,29.820759,2.7615104,14.7981205,1.4806632,2.1466599,4.4969177,0.15457211198531073,-8.922742,61.591805,-5.074999999999999,3.5686262,4.057268,-7.6484137,41.326317,17.276016,92.69151,31.920755,3.3107386,4.566223,68.97306
154.0,Richmond,ssp585,mid-term_2041-2060,-0.85632706,-1.3977274,0.32255602,-0.7590909090909089,16.90155,0.3681077694235597,0.37437343358396036,12.670109,1.1023822,6.8794613,0.669701,0.99635506,2.0788803,0.08706883884077277,-5.166578,29.844822,-3.8219497607655493,1.4673252,1.7809105,-3.2356856,20.165972,4.458433,29.35706,16.737875,1.4320607,1.9498787,15.983772
154.0,Richmond,ssp585,near-term_2021-2040,-0.98132706,-0.3460527,0.15231895,-0.43540669856459313,6.522644,0.1692982456140335,0.2231829573934847,8.158657,0.7940235,3.390976,0.34241784,0.14474678,2.198555,0.08911570831315574,-1.4819889,14.651312,-2.154605263157894,0.6636969,0.77694607,-0.16460276,10.984046,1.2926435,11.069917,8.602591,0.65444946,0.8977127,4.923057
155.0,Greater Kokstad,ssp126,far-term_2081-2100,0.7147083,-0.74130684,0.012067318,-8.660625,9.29451,0.22280701754385834,0.30245457393483743,9.250586,0.8799021,4.9215837,0.5447153,0.61317825,1.9760666,0.05617173875903503,-2.5142746,20.509083,-15.507329545454542,0.5065877,0.6647749,-0.7827146,14.806052,2.6657624,9.224445,11.269631,0.70296836,1.4315705,11.100845
